image_name,signal_b50,signal_b800,signal_b2000,pixel_ratio
labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24366.448719023156,14030.597428184072,7840.070855060895,
labels_mask_case_id_TCGA-CC-A8HT_3_1_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,22908.921346295658,6245.540788869711,2409.618570175794,0.18534074790711333
labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_5_0_threshold_0_6_facet_size_3.0.csv.tif,24797.354695321203,17338.663013279333,11200.838634444866,3.398603211988512
labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24780.551021930958,17822.859792029034,12792.101623901346,2.9759068397804844
labels_mask_case_id_TCGA-CC-A1HT_4_1_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24507.557821608112,15094.031700988708,8794.6599891039,3.28119918583628
labels_mask_case_id_TCGA-K7-AAU7_2_2_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,22345.177496387743,3629.566922968249,804.5775681363448,0.014924648441065015
labels_mask_case_id_TCGA-CC-5261_3_0_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24701.047032344017,16458.5910899375,10183.389883612344,3.618922991676157
labels_mask_case_id_TCGA-YA-A8S7_0_0_cell_expansion_13_0_threshold_0_7_facet_size_3.0.csv.tif,24224.428435801343,13072.508206755932,7092.03289169448,1.2241367273957235
labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23283.266407374125,8344.635728138772,4494.268292935138,0.2618223888772984
labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_1_0_threshold_0_5_facet_size_3.0.csv.tif,23147.811610033797,7535.044852300493,4079.226211873805,0.1736847605297403
labels_mask_case_id_TCGA-YA-A8S7_1_3_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24667.38759422276,16165.351625752275,9861.877437263005,3.409147259019001
labels_mask_case_id_TCGA-YA-A8S7_4_4_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,22434.36102004295,3912.75627487793,854.2043243057425,0.03590137665831204
labels_mask_case_id_TCGA-DD-AAED_3_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,24221.68237631634,12951.02482493477,6606.043363710049,1.6294294727438536
labels_mask_case_id_TCGA-BC-A69I_0_2_cell_expansion_9_0_threshold_0_7_facet_size_3.0.csv.tif,23524.503403225805,9466.553813305658,4503.239148159648,
labels_mask_case_id_TCGA-CC-A1HT_4_1_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23855.53412412032,11672.510922486987,7334.925326691675,0.5915698565338297
labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_13_0_threshold_0_7_facet_size_3.0.csv.tif,24269.836174465763,13503.915910948765,7373.060308066073,1.6383508658491182
labels_mask_case_id_TCGA-G3-A7M6_0_4_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24708.471866256426,16544.356553352445,10287.020875349412,3.30792599730934
labels_mask_case_id_TCGA-CC-A3MA_3_1_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24847.78572909308,17955.879848426124,12322.871394655582,5.153007444047078
labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,0.0
labels_mask_case_id_TCGA-CC-5261_2_2_cell_expansion_15_0_threshold_0_7_facet_size_3.0.csv.tif,24685.595940050236,16228.480622665154,9812.03793543495,
labels_mask_case_id_TCGA-CC-A8HT_1_2_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,22849.296165196356,6021.10199626425,2312.2045839869274,0.1837339709534446
labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24766.87544330736,16832.35648206821,10281.967187827062,9.046867484903006
labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24842.94865711564,17498.690097324594,11133.969345430996,12.876928365777147
labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24584.78874849688,15739.948335701609,9710.919267967394,2.802839313467354
labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,23603.518303070443,9783.609987923308,4765.541982361143,0.5688799260753578
labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23364.8630334915,8132.009481775669,3201.489175637122,0.4668869791680177
labels_mask_case_id_TCGA-G3-A7M6_4_3_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24471.397977090684,15011.6540542051,8928.57221331324,2.0491842613598834
labels_mask_case_id_TCGA-CC-A1HT_4_1_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24375.492662425942,14681.752951416323,9273.5842886991,1.3569423099194637
labels_mask_case_id_TCGA-CC-A8HT_1_0_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24623.70721514125,15943.765321296001,9773.123224845529,2.9266265186061893
labels_mask_case_id_TCGA-G3-A7M6_4_2_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,22723.319399639517,5456.755730687819,1989.3554061333318,0.13209337359215725
labels_mask_case_id_TCGA-CC-5261_1_2_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,23452.63547486248,8900.243623109656,4107.514918688605,0.4190010019794283
labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24767.01065578802,16915.064187322445,10581.422841266478,3.776633495659538
labels_mask_case_id_TCGA-CC-A3MA_4_1_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23540.647007742547,9742.373600047758,5479.964869352401,0.3745237001446416
labels_mask_case_id_TCGA-G3-A5SK_3_4_cell_expansion_15_0_threshold_0_4_facet_size_3.0.csv.tif,24947.650402051466,18803.589942830567,13256.660658672808,7.273891878042531
labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_15_0_threshold_0_5_facet_size_3.0.csv.tif,24225.60590402694,13372.369067370106,7665.240537924717,1.258739530523196
labels_mask_case_id_TCGA-CC-5261_2_1_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24039.034009618434,12357.95514216058,6819.8007968704405,1.0482565328946294
labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,24273.290564603667,13385.881863180939,7228.075132219794,1.8106793213514167
labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24199.57771761743,13475.221725729058,8176.565566656823,1.0961429181600402
labels_mask_case_id_TCGA-CC-5261_1_3_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23749.848543109023,10827.88749216975,5926.625777892232,0.5664740285756146
labels_mask_case_id_TCGA-G3-A5SK_4_2_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23517.77527237264,9570.67438065531,5215.477881502782,0.4027380702188541
labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24652.832994377422,16331.619969762698,10520.438424771266,2.650846931700829
labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24549.83819668269,16081.452406011993,10923.977013271391,1.7538512926226582
labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24607.43271604618,15887.597571043882,9832.215303746407,2.0880855682902357
labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24562.07730150347,15666.203278830175,9638.436095827064,
labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_5_0_threshold_0_6_facet_size_3.0.csv.tif,24439.45569751256,14962.82213831337,9112.913304154084,2.249516750257109
labels_mask_case_id_TCGA-CC-5261_3_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23584.474492279256,9550.996520173398,4389.37163427742,0.6034201902377013
labels_mask_case_id_TCGA-CC-A3MA_4_1_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24672.11938799496,16441.73195562674,10438.461628772782,2.9889226210157243
labels_mask_case_id_TCGA-CC-A3MA_1_3_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24541.953919555668,15089.92210410623,8637.306246860087,3.3177767838711896
labels_mask_case_id_TCGA-CC-A3MA_1_4_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24638.53033836972,15973.489964912524,9680.108656062772,2.7656849080696717
labels_mask_case_id_TCGA-K7-AAU7_1_4_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,0.0
labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24187.530606434317,13235.158218533948,7573.8317912763005,1.0507244334838346
labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24653.53193458539,16299.420371711303,10198.301586502763,4.29510039783596
labels_mask_case_id_TCGA-CC-5261_4_0_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,23343.02419635032,8450.300067805534,3784.7968909028664,0.3516332618927098
labels_mask_case_id_TCGA-CC-5261_2_2_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24819.216824220664,17349.684144082574,11116.62568209847,7.787729903837176
labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24791.84710052534,17050.20561489939,10531.563024244864,9.538036827010211
labels_mask_case_id_TCGA-G3-A7M6_4_2_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24702.894139433414,17533.03342623504,12744.098401663015,2.8385222013269447
labels_mask_case_id_TCGA-BC-A69I_1_1_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24367.815341592777,14047.203786952707,7951.333383909674,1.779125028141758
labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,22379.532623335257,3769.691765016888,851.282079073336,0.021284741833956167
labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,23174.03264091668,7603.941997012469,3374.069071346706,0.2529925547356995
labels_mask_case_id_TCGA-DD-AAED_3_3_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24766.364959880553,16893.22474471462,10443.656875725459,5.2541258234355075
labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24619.276933847384,15652.969962951101,9049.284323917223,3.2990010904461315
labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23276.322263223563,8008.097649392179,3274.9195372044624,0.48844391944833127
labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,22992.274210572417,6838.240772974422,3418.8846603287548,0.15706991028621017
labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24725.32163765716,16744.574707681422,10603.272152939,3.5944184912865094
labels_mask_case_id_TCGA-K7-AAU7_1_3_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,22910.315128526265,6179.467534802879,2436.348268810147,0.16316541187575612
labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24437.70165134116,14467.108760593359,8267.614294081282,1.9440565007288353
labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24785.974352091802,17463.247082658738,11690.38872700671,
labels_mask_case_id_TCGA-G3-A7M6_0_4_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,23951.564049097004,11712.770985214629,6071.540040895739,0.935947064483431
labels_mask_case_id_TCGA-BC-A69I_0_3_cell_expansion_9_0_threshold_0_7_facet_size_3.0.csv.tif,23981.28740076562,11630.31815512325,5854.795442010124,1.1281892093040784
labels_mask_case_id_TCGA-CC-A1HT_4_0_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23518.220422329625,9832.330028780452,6060.284169754774,0.3615418692045047
labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24480.653248288374,15345.994172407298,9863.668234133424,
labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_3_0_threshold_0_4_facet_size_3.0.csv.tif,23938.330392737305,12154.972792063621,7586.557991241245,0.6900602757130678
labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24247.564617432334,13924.51947315816,8563.037015263051,1.2016451359819893
labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,23812.019063112417,10645.086184217847,5236.839762851485,0.9103370605743705
labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23114.838189537026,7006.790251225519,2544.162464300416,
labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,23143.811304194583,7687.1476116316235,4262.274527787857,0.20098143858795497
labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,23858.485039003022,11257.174150390538,6138.542174995831,0.6521654489820263
labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24665.24637231577,16496.945293098408,10772.270171150674,
labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23699.395047974722,10108.106708540232,4862.989782841818,0.6213354721125044
labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_3_0_threshold_0_4_facet_size_3.0.csv.tif,23505.160650360653,9774.435491388653,5332.384346389842,0.5344982710509845
labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24167.420101848616,13297.660344086846,8058.672774571809,0.9481689096248129
labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_15_0_threshold_0_5_facet_size_3.0.csv.tif,22621.28103046233,4905.256911970963,1520.181394716701,0.12547908399985072
labels_mask_case_id_TCGA-G3-A7M6_3_0_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24658.883230343374,16080.31581276272,9655.577785241068,2.799532183861524
labels_mask_case_id_TCGA-CC-5261_3_1_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,24031.778062895377,11824.576320142705,5845.5278170584525,1.2115725083080904
labels_mask_case_id_TCGA-G3-A5SK_0_4_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,23013.683680482558,6941.72154827668,3544.401418114809,0.16559646769886338
labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24509.279733655883,14906.382193903844,8463.406971415585,2.7732406646489345
labels_mask_case_id_TCGA-CC-A3MA_2_0_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24541.078718650977,15589.806173952116,9840.499671520134,1.556794536445607
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23121.43775707908,7038.400018852157,2557.9587149951603,0.3394860918721957
labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,22751.753124064693,5388.370669079724,1866.087207743758,0.11369979048174399
labels_mask_case_id_TCGA-G3-A7M6_0_2_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24629.001436533043,15847.86375621321,9392.822062967487,2.478001994485833
labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,22816.69099240894,5848.9845706316355,2237.3992139304023,0.1504566888819422
labels_mask_case_id_TCGA-G3-A5SK_3_2_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24689.796912543607,16565.64879552973,10602.879697988044,3.1471195401411416
labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,23031.529258450377,6979.798600009714,3145.270285055845,0.21850257758337419
labels_mask_case_id_TCGA-CC-A3MA_1_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,24214.969772290708,12768.713199209651,6319.281189523591,2.048599146231215
labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23750.52376866061,11119.0540215987,6969.321966170975,0.4661429460842485
labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24170.709585005192,13211.20673398654,7803.814918008226,1.1161477924002663
labels_mask_case_id_TCGA-G3-A5SK_2_4_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23678.948950217346,10025.160107887395,4711.071575471005,0.630238574137124
labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24440.039813683565,14963.194432213742,9209.918832832544,1.7571078404378084
labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24603.992403961045,15487.535470148188,8932.070364911964,3.8649167940758504
labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23562.970346431626,9094.547936709438,3825.3601757643346,0.6404365473913834
labels_mask_case_id_TCGA-DD-AAED_4_2_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24608.19259600263,16234.080889308701,10431.233619710545,
labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24855.560816634174,17723.553898253722,11564.446133322805,9.412497749961922
labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24393.65483048317,14358.054817463708,8270.645702180458,1.499351963060237
labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22504.25427363412,4295.79021098515,1180.7769640993547,0.04561618576520582
labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_15_0_threshold_0_5_facet_size_3.0.csv.tif,24807.15713967895,17124.005171282275,10607.539517578118,11.64609002815829
labels_mask_case_id_TCGA-CC-5261_3_3_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24874.42173455257,17921.580400657433,11824.565538782595,7.209652390383951
labels_mask_case_id_TCGA-K7-AAU7_3_0_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,23754.51343022,11058.283363562314,6665.902752438058,0.5012470482983996
labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24562.147058180853,15630.575226226609,9547.147873511618,2.4001874922757405
labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_7_0_threshold_0_8_facet_size_3.0.csv.tif,23063.46406320019,7002.605209908268,2840.9418416157646,0.26298627698623006
labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24885.14365845632,18039.203929693973,11961.438093621968,
labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,23027.68714067232,6960.611973091667,3133.3872799636188,0.2167289908643771
labels_mask_case_id_TCGA-BC-A69I_3_2_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,23929.53618075349,11615.509894706967,6114.008990271848,0.7836680737280115
labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,23156.97739410377,7342.696276002374,2985.360255029744,0.33376057739433546
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24434.87102531896,14667.328130031095,8612.874768239652,
labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23426.991040708843,8947.455027482009,4464.786515258249,0.37149542653086287
labels_mask_case_id_TCGA-K7-AAU7_1_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,23401.29452554104,9069.045403238302,4846.441050475003,0.3870080430963986
labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22971.57072801782,6586.464773043554,2807.2345217800025,0.18564985942128956
labels_mask_case_id_TCGA-YA-A8S7_0_2_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23238.99972339375,8050.804087778517,4218.755423990113,0.25680123567912344
labels_mask_case_id_TCGA-K7-AAU7_2_1_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24210.63047502244,13584.053889122171,8124.898221006436,1.1732057728852705
labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24256.95825080751,13450.5017883587,7485.247494465011,1.6495557656509663
labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24748.92942237369,16676.929557510968,10164.682670753326,4.776792678155423
labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24332.99337015496,13754.572723293177,7540.099909954311,1.4894934654010181
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,23915.23033866125,11572.699795949471,6185.417176591202,0.8573223321209167
labels_mask_case_id_TCGA-CC-A1HT_0_3_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24657.433909100186,16156.274427655013,10000.163438105265,3.435865766013431
labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24753.733185442252,16955.891427068444,10724.750024500765,3.5131091986444694
labels_mask_case_id_TCGA-G3-A7M6_3_3_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23538.257296240587,9553.602012833815,5057.527019437583,0.3821819762565129
labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,0.0
labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,0.0
labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,23590.690553701774,9883.836976815044,5462.762292374819,0.44459883638282316
