image_name,signal_b50,signal_b800,signal_b2000,pixel_ratio
labels_mask_case_id_TCGA-CC-A3MA_3_1_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24847.78572909308,17955.879848426124,12322.871394655582,
labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,
labels_mask_case_id_TCGA-CC-5261_2_2_cell_expansion_15_0_threshold_0_7_facet_size_3.0.csv.tif,24685.595940050236,16228.480622665154,9812.03793543495,9.492475184117835
labels_mask_case_id_TCGA-CC-A8HT_1_2_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,22849.296165196356,6021.10199626425,2312.2045839869274,
labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24766.87544330736,16832.35648206821,10281.967187827062,
labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24842.94865711564,17498.690097324594,11133.969345430996,
labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24584.78874849688,15739.948335701609,9710.919267967394,
labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,23603.518303070443,9783.609987923308,4765.541982361143,
labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23364.8630334915,8132.009481775669,3201.489175637122,
labels_mask_case_id_TCGA-G3-A7M6_4_3_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24471.397977090684,15011.6540542051,8928.57221331324,
labels_mask_case_id_TCGA-CC-A1HT_4_1_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24375.492662425942,14681.752951416323,9273.5842886991,
labels_mask_case_id_TCGA-CC-A8HT_1_0_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24623.70721514125,15943.765321296001,9773.123224845529,
labels_mask_case_id_TCGA-G3-A7M6_4_2_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,22723.319399639517,5456.755730687819,1989.3554061333318,
labels_mask_case_id_TCGA-CC-5261_1_2_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,23452.63547486248,8900.243623109656,4107.514918688605,
labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24767.01065578802,16915.064187322445,10581.422841266478,
labels_mask_case_id_TCGA-CC-A3MA_4_1_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23540.647007742547,9742.373600047758,5479.964869352401,
labels_mask_case_id_TCGA-G3-A5SK_3_4_cell_expansion_15_0_threshold_0_4_facet_size_3.0.csv.tif,24947.650402051466,18803.589942830567,13256.660658672808,
labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_15_0_threshold_0_5_facet_size_3.0.csv.tif,24225.60590402694,13372.369067370106,7665.240537924717,
labels_mask_case_id_TCGA-CC-5261_2_1_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24039.034009618434,12357.95514216058,6819.8007968704405,
labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,24273.290564603667,13385.881863180939,7228.075132219794,
labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24199.57771761743,13475.221725729058,8176.565566656823,
labels_mask_case_id_TCGA-CC-5261_1_3_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23749.848543109023,10827.88749216975,5926.625777892232,
labels_mask_case_id_TCGA-G3-A5SK_4_2_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23517.77527237264,9570.67438065531,5215.477881502782,
labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24652.832994377422,16331.619969762698,10520.438424771266,
labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24549.83819668269,16081.452406011993,10923.977013271391,
labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24607.43271604618,15887.597571043882,9832.215303746407,
labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24562.07730150347,15666.203278830175,9638.436095827064,3.4461329715061058
labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_5_0_threshold_0_6_facet_size_3.0.csv.tif,24439.45569751256,14962.82213831337,9112.913304154084,
labels_mask_case_id_TCGA-CC-5261_3_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23584.474492279256,9550.996520173398,4389.37163427742,
labels_mask_case_id_TCGA-CC-A3MA_4_1_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24672.11938799496,16441.73195562674,10438.461628772782,
labels_mask_case_id_TCGA-CC-A3MA_1_3_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24541.953919555668,15089.92210410623,8637.306246860087,
labels_mask_case_id_TCGA-CC-A3MA_1_4_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24638.53033836972,15973.489964912524,9680.108656062772,
labels_mask_case_id_TCGA-K7-AAU7_1_4_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,
labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24187.530606434317,13235.158218533948,7573.8317912763005,
labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24653.53193458539,16299.420371711303,10198.301586502763,
labels_mask_case_id_TCGA-CC-5261_4_0_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,23343.02419635032,8450.300067805534,3784.7968909028664,
labels_mask_case_id_TCGA-CC-5261_2_2_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24819.216824220664,17349.684144082574,11116.62568209847,
labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24791.84710052534,17050.20561489939,10531.563024244864,
labels_mask_case_id_TCGA-G3-A7M6_4_2_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24702.894139433414,17533.03342623504,12744.098401663015,
labels_mask_case_id_TCGA-BC-A69I_1_1_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24367.815341592777,14047.203786952707,7951.333383909674,
labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,22379.532623335257,3769.691765016888,851.282079073336,
labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,23174.03264091668,7603.941997012469,3374.069071346706,
labels_mask_case_id_TCGA-DD-AAED_3_3_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24766.364959880553,16893.22474471462,10443.656875725459,
labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24619.276933847384,15652.969962951101,9049.284323917223,
labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23276.322263223563,8008.097649392179,3274.9195372044624,
labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,22992.274210572417,6838.240772974422,3418.8846603287548,
labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24725.32163765716,16744.574707681422,10603.272152939,
labels_mask_case_id_TCGA-K7-AAU7_1_3_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,22910.315128526265,6179.467534802879,2436.348268810147,
labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24437.70165134116,14467.108760593359,8267.614294081282,
labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24785.974352091802,17463.247082658738,11690.38872700671,4.913733983035553
labels_mask_case_id_TCGA-G3-A7M6_0_4_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,23951.564049097004,11712.770985214629,6071.540040895739,
labels_mask_case_id_TCGA-BC-A69I_0_3_cell_expansion_9_0_threshold_0_7_facet_size_3.0.csv.tif,23981.28740076562,11630.31815512325,5854.795442010124,
labels_mask_case_id_TCGA-CC-A1HT_4_0_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23518.220422329625,9832.330028780452,6060.284169754774,
labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24480.653248288374,15345.994172407298,9863.668234133424,0.9843158627789385
labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_3_0_threshold_0_4_facet_size_3.0.csv.tif,23938.330392737305,12154.972792063621,7586.557991241245,
labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24247.564617432334,13924.51947315816,8563.037015263051,
labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,23812.019063112417,10645.086184217847,5236.839762851485,
labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23114.838189537026,7006.790251225519,2544.162464300416,2.302060764851111
labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,23143.811304194583,7687.1476116316235,4262.274527787857,
labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,23858.485039003022,11257.174150390538,6138.542174995831,
labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24665.24637231577,16496.945293098408,10772.270171150674,0.9829949468970317
labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23699.395047974722,10108.106708540232,4862.989782841818,
labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_3_0_threshold_0_4_facet_size_3.0.csv.tif,23505.160650360653,9774.435491388653,5332.384346389842,
labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24167.420101848616,13297.660344086846,8058.672774571809,
labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_15_0_threshold_0_5_facet_size_3.0.csv.tif,22621.28103046233,4905.256911970963,1520.181394716701,
labels_mask_case_id_TCGA-G3-A7M6_3_0_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24658.883230343374,16080.31581276272,9655.577785241068,
labels_mask_case_id_TCGA-CC-5261_3_1_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,24031.778062895377,11824.576320142705,5845.5278170584525,
labels_mask_case_id_TCGA-G3-A5SK_0_4_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,23013.683680482558,6941.72154827668,3544.401418114809,
labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24509.279733655883,14906.382193903844,8463.406971415585,
labels_mask_case_id_TCGA-CC-A3MA_2_0_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24541.078718650977,15589.806173952116,9840.499671520134,
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23121.43775707908,7038.400018852157,2557.9587149951603,
labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,22751.753124064693,5388.370669079724,1866.087207743758,
labels_mask_case_id_TCGA-G3-A7M6_0_2_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24629.001436533043,15847.86375621321,9392.822062967487,
labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,22816.69099240894,5848.9845706316355,2237.3992139304023,
labels_mask_case_id_TCGA-G3-A5SK_3_2_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24689.796912543607,16565.64879552973,10602.879697988044,
labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,23031.529258450377,6979.798600009714,3145.270285055845,
labels_mask_case_id_TCGA-CC-A3MA_1_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,24214.969772290708,12768.713199209651,6319.281189523591,
labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23750.52376866061,11119.0540215987,6969.321966170975,
labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24170.709585005192,13211.20673398654,7803.814918008226,
labels_mask_case_id_TCGA-G3-A5SK_2_4_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23678.948950217346,10025.160107887395,4711.071575471005,
labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24440.039813683565,14963.194432213742,9209.918832832544,
labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24603.992403961045,15487.535470148188,8932.070364911964,
labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23562.970346431626,9094.547936709438,3825.3601757643346,
labels_mask_case_id_TCGA-DD-AAED_4_2_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24608.19259600263,16234.080889308701,10431.233619710545,0.020937188434695914
labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24855.560816634174,17723.553898253722,11564.446133322805,
labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24393.65483048317,14358.054817463708,8270.645702180458,
labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22504.25427363412,4295.79021098515,1180.7769640993547,
labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_15_0_threshold_0_5_facet_size_3.0.csv.tif,24807.15713967895,17124.005171282275,10607.539517578118,
labels_mask_case_id_TCGA-CC-5261_3_3_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24874.42173455257,17921.580400657433,11824.565538782595,
labels_mask_case_id_TCGA-K7-AAU7_3_0_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,23754.51343022,11058.283363562314,6665.902752438058,
labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24562.147058180853,15630.575226226609,9547.147873511618,
labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_7_0_threshold_0_8_facet_size_3.0.csv.tif,23063.46406320019,7002.605209908268,2840.9418416157646,
labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24885.14365845632,18039.203929693973,11961.438093621968,4.922284474968372
labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,23027.68714067232,6960.611973091667,3133.3872799636188,
labels_mask_case_id_TCGA-BC-A69I_3_2_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,23929.53618075349,11615.509894706967,6114.008990271848,
labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,23156.97739410377,7342.696276002374,2985.360255029744,
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24434.87102531896,14667.328130031095,8612.874768239652,0.6440308055088678
labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23426.991040708843,8947.455027482009,4464.786515258249,
labels_mask_case_id_TCGA-K7-AAU7_1_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,23401.29452554104,9069.045403238302,4846.441050475003,
labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22971.57072801782,6586.464773043554,2807.2345217800025,
labels_mask_case_id_TCGA-YA-A8S7_0_2_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23238.99972339375,8050.804087778517,4218.755423990113,
labels_mask_case_id_TCGA-K7-AAU7_2_1_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24210.63047502244,13584.053889122171,8124.898221006436,
labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24256.95825080751,13450.5017883587,7485.247494465011,
labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24748.92942237369,16676.929557510968,10164.682670753326,
labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24332.99337015496,13754.572723293177,7540.099909954311,
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,23915.23033866125,11572.699795949471,6185.417176591202,
labels_mask_case_id_TCGA-CC-A1HT_0_3_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24657.433909100186,16156.274427655013,10000.163438105265,
labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24753.733185442252,16955.891427068444,10724.750024500765,
labels_mask_case_id_TCGA-G3-A7M6_3_3_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23538.257296240587,9553.602012833815,5057.527019437583,
labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,
labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.9127204795473,555.5313772235761,
labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,23590.690553701774,9883.836976815044,5462.762292374819,
labels_mask_case_id_TCGA-CC-A3MA_1_1_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24370.63546437497,14195.922903428189,8104.286389541498,
labels_mask_case_id_TCGA-DD-AAED_2_4_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24762.79651212731,16814.390401182856,10287.516896785102,
labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_15_0_threshold_0_4_facet_size_3.0.csv.tif,24825.075064417728,17657.865993717838,11749.27990933562,
labels_mask_case_id_TCGA-CC-A1HT_2_2_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24213.411187575737,13189.487979884785,7466.152335758994,
labels_mask_case_id_TCGA-CC-A1HT_3_0_cell_expansion_1_0_threshold_0_5_facet_size_3.0.csv.tif,23588.519640994728,10182.848868896222,6496.642679690305,
labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24391.98875261149,14438.443721260708,8462.385473210505,
labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_7_0_threshold_0_7_facet_size_3.0.csv.tif,24247.03458711166,13529.58454476755,7737.058229469198,
labels_mask_case_id_TCGA-CC-5261_2_4_cell_expansion_7_0_threshold_0_8_facet_size_3.0.csv.tif,24133.898296096966,12629.169088451636,6675.3548402050355,
labels_mask_case_id_TCGA-CC-A8HT_4_0_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24469.101588530248,14682.851093487518,8471.427417557054,
labels_mask_case_id_TCGA-CC-A3MA_4_2_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24013.241038800395,12510.455949924582,7348.08302115013,
labels_mask_case_id_TCGA-CC-A1HT_2_2_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,24157.554037875107,12577.178988197422,6358.1710821209945,
