image_name,signal_b50,signal_b800,pixel_ratio
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_15_0_threshold_0_8.png,23276.322263223563,8008.097649392179,0.48844391944833127
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_1_0_threshold_0_6.png,22992.274210572417,6838.240772974422,0.15706991028621017
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_9_0_threshold_0_6.png,24725.32163765716,16744.574707681422,3.5944184912865094
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_3_cell_expansion_9_0_threshold_0_6.png,22910.315128526265,6179.467534802879,0.16316541187575612
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_6.png,24437.70165134116,14467.108760593359,1.9440565007288353
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_5_0_threshold_0_4.png,24785.974352091802,17463.247082658738,3.994415297574435
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_4_cell_expansion_9_0_threshold_0_8.png,23951.564049097004,11712.770985214629,0.935947064483431
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_3_cell_expansion_9_0_threshold_0_7.png,23981.28740076562,11630.31815512325,1.1281892093040784
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_0_cell_expansion_1_0_threshold_0_4.png,23518.220422329625,9832.330028780452,0.3615418692045047
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_3_0_threshold_0_6.png,24480.653248288374,15345.994172407298,1.4109082581864372
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_3_0_threshold_0_4.png,23938.330392737305,12154.972792063621,0.6900602757130678
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_7_0_threshold_0_5.png,24247.564617432334,13924.51947315816,1.2016451359819893
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_15_0_threshold_0_6.png,23812.019063112417,10645.086184217847,0.9103370605743705
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_15_0_threshold_0_8.png,23114.838189537026,7006.790251225519,0.31401851883069437
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_1_0_threshold_0_6.png,23143.811304194583,7687.1476116316235,0.20098143858795497
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_13_0_threshold_0_6.png,23858.485039003022,11257.174150390538,0.6521654489820263
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_13_0_threshold_0_4.png,24665.24637231577,16496.945293098408,2.6237826376785987
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_13_0_threshold_0_8.png,23699.395047974722,10108.106708540232,0.6213354721125044
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_3_0_threshold_0_4.png,23505.160650360653,9774.435491388653,0.5344982710509845
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_3_0_threshold_0_6.png,24167.420101848616,13297.660344086846,0.9481689096248129
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_15_0_threshold_0_5.png,22621.28103046233,4905.256911970963,0.12547908399985072
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_0_cell_expansion_9_0_threshold_0_5.png,24658.883230343374,16080.31581276272,2.799532183861524
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_1_cell_expansion_11_0_threshold_0_8.png,24031.778062895377,11824.576320142705,1.2115725083080904
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_4_cell_expansion_1_0_threshold_0_6.png,23013.683680482558,6941.72154827668,0.16559646769886338
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_11_0_threshold_0_7.png,24509.279733655883,14906.382193903844,2.7732406646489345
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_0_cell_expansion_3_0_threshold_0_5.png,24541.078718650977,15589.806173952116,1.556794536445607
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_13_0_threshold_0_8.png,23121.43775707908,7038.400018852157,0.3394860918721957
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_11_0_threshold_0_7.png,22751.753124064693,5388.370669079724,0.11369979048174399
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_2_cell_expansion_9_0_threshold_0_6.png,24629.001436533043,15847.86375621321,2.478001994485833
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_11_0_threshold_0_6.png,22816.69099240894,5848.9845706316355,0.1504566888819422
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_2_cell_expansion_15_0_threshold_0_6.png,24689.796912543607,16565.64879552973,3.1471195401411416
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_11_0_threshold_0_6.png,23031.529258450377,6979.798600009714,0.21850257758337419
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_0_cell_expansion_15_0_threshold_0_8.png,24214.969772290708,12768.713199209651,2.048599146231215
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_1_0_threshold_0_4.png,23750.52376866061,11119.0540215987,0.4661429460842485
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_5_0_threshold_0_5.png,24170.709585005192,13211.20673398654,1.1161477924002663
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_4_cell_expansion_15_0_threshold_0_8.png,23678.948950217346,10025.160107887395,0.630238574137124
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_9_0_threshold_0_4.png,24440.039813683565,14963.194432213742,1.7571078404378084
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_11_0_threshold_0_7.png,24603.992403961045,15487.535470148188,3.8649167940758504
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_13_0_threshold_0_8.png,23562.970346431626,9094.547936709438,0.6404365473913834
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_2_cell_expansion_5_0_threshold_0_4.png,24608.19259600263,16234.080889308701,2.643281984034831
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_9_0_threshold_0_5.png,24855.560816634174,17723.553898253722,9.412497749961922
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_5_0_threshold_0_4.png,24393.65483048317,14358.054817463708,1.499351963060237
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_3_0_threshold_0_8.png,22504.25427363412,4295.79021098515,0.04561618576520582
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_15_0_threshold_0_5.png,24807.15713967895,17124.005171282275,11.64609002815829
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_3_cell_expansion_13_0_threshold_0_6.png,24874.42173455257,17921.580400657433,7.209652390383951
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_0_cell_expansion_3_0_threshold_0_5.png,23754.51343022,11058.283363562314,0.5012470482983996
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_13_0_threshold_0_6.png,24562.147058180853,15630.575226226609,2.4001874922757405
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_7_0_threshold_0_8.png,23063.46406320019,7002.605209908268,0.26298627698623006
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_9_0_threshold_0_4.png,24885.14365845632,18039.203929693973,10.047141262192973
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_7_0_threshold_0_6.png,23027.68714067232,6960.611973091667,0.2167289908643771
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_2_cell_expansion_5_0_threshold_0_5.png,23929.53618075349,11615.509894706967,0.7836680737280115
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_11_0_threshold_0_8.png,23156.97739410377,7342.696276002374,0.33376057739433546
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_7_0_threshold_0_6.png,24434.87102531896,14667.328130031095,2.2286790919069923
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_3_0_threshold_0_7.png,23426.991040708843,8947.455027482009,0.37149542653086287
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_4_cell_expansion_13_0_threshold_0_6.png,23401.29452554104,9069.045403238302,0.3870080430963986
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_3_0_threshold_0_8.png,22971.57072801782,6586.464773043554,0.18564985942128956
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_2_cell_expansion_1_0_threshold_0_7.png,23238.99972339375,8050.804087778517,0.25680123567912344
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_1_cell_expansion_11_0_threshold_0_4.png,24210.63047502244,13584.053889122171,1.1732057728852705
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_7_0_threshold_0_5.png,24256.95825080751,13450.5017883587,1.6495557656509663
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_9_0_threshold_0_6.png,24748.92942237369,16676.929557510968,4.776792678155423
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_15_0_threshold_0_6.png,24332.99337015496,13754.572723293177,1.4894934654010181
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_5_0_threshold_0_7.png,23915.23033866125,11572.699795949471,0.8573223321209167
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_3_cell_expansion_9_0_threshold_0_5.png,24657.433909100186,16156.274427655013,3.435865766013431
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_13_0_threshold_0_4.png,24753.733185442252,16955.891427068444,3.5131091986444694
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_3_cell_expansion_3_0_threshold_0_7.png,23538.257296240587,9553.602012833815,0.3821819762565129
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_15_0_threshold_0_8.png,22295.564725834272,3345.9127204795473,0.0
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_11_0_threshold_0_8.png,22295.564725834272,3345.9127204795473,0.0
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_3_0_threshold_0_6.png,23590.690553701774,9883.836976815044,0.44459883638282316
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_1_cell_expansion_15_0_threshold_0_6.png,24370.63546437497,14195.922903428189,2.6291574893848773
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_4_cell_expansion_9_0_threshold_0_4.png,24762.79651212731,16814.390401182856,6.504803598041303
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_15_0_threshold_0_4.png,24825.075064417728,17657.865993717838,5.038806129531742
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_2_cell_expansion_3_0_threshold_0_6.png,24213.411187575737,13189.487979884785,1.0496205572307629
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_0_cell_expansion_1_0_threshold_0_5.png,23588.519640994728,10182.848868896222,0.36495329760419554
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_5_0_threshold_0_7.png,24391.98875261149,14438.443721260708,1.3892475578035905
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_7_0_threshold_0_7.png,24247.03458711166,13529.58454476755,1.3056492394232617
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_4_cell_expansion_7_0_threshold_0_8.png,24133.898296096966,12629.169088451636,1.338910873252036
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_0_cell_expansion_15_0_threshold_0_6.png,24469.101588530248,14682.851093487518,2.194029893008683
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_2_cell_expansion_7_0_threshold_0_4.png,24013.241038800395,12510.455949924582,1.006995115962529
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_2_cell_expansion_15_0_threshold_0_8.png,24157.554037875107,12577.178988197422,2.134578270565432
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_13_0_threshold_0_7.png,24549.883548845097,15543.702440736546,3.5466993157793967
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_15_0_threshold_0_4.png,24934.793930328244,19110.29251871779,4.1658576626854655
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_13_0_threshold_0_5.png,24895.71291639941,18173.8632138454,5.654012458559951
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_2_cell_expansion_13_0_threshold_0_8.png,24247.31732431129,13231.837128690371,1.392617549181387
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_9_0_threshold_0_6.png,24239.067756111406,13430.557150227856,1.6873654681143797
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_5_0_threshold_0_4.png,23094.45859715924,7313.552987903233,0.25475636012127073
