filename,black_pixels,white_pixels
binary_labels_mask_case_id_TCGA-CC-5261_4_4_cell_expansion_13_0_threshold_0_8.png,31205,34331
binary_labels_mask_case_id_TCGA-CC-5261_4_4_cell_expansion_13_0_threshold_0_8-db70.png,31205,34331
binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_1_0_threshold_0_4.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_1_0_threshold_0_4-f629.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_5_0_threshold_0_8.png,11643,53893
binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_5_0_threshold_0_8-380c.png,11643,53893
binary_labels_mask_case_id_TCGA-CC-A1HT_0_1_cell_expansion_5_0_threshold_0_6.png,56475,9061
binary_labels_mask_case_id_TCGA-CC-A1HT_0_1_cell_expansion_5_0_threshold_0_6-a9e8.png,56475,9061
binary_labels_mask_case_id_TCGA-CC-A1HT_0_2_cell_expansion_11_0_threshold_0_7.png,50039,15497
binary_labels_mask_case_id_TCGA-CC-A1HT_0_2_cell_expansion_11_0_threshold_0_7-dbb2.png,50039,15497
binary_labels_mask_case_id_TCGA-CC-A1HT_0_3_cell_expansion_13_0_threshold_0_8.png,50038,15498
binary_labels_mask_case_id_TCGA-CC-A1HT_0_3_cell_expansion_13_0_threshold_0_8-fb2e.png,50038,15498
binary_labels_mask_case_id_TCGA-CC-A1HT_0_3_cell_expansion_7_0_threshold_0_6.png,31205,34331
binary_labels_mask_case_id_TCGA-CC-A1HT_0_3_cell_expansion_7_0_threshold_0_6-a7c9.png,31205,34331
binary_labels_mask_case_id_TCGA-CC-A1HT_0_4_cell_expansion_1_0_threshold_0_7.png,11653,53883
binary_labels_mask_case_id_TCGA-CC-A1HT_0_4_cell_expansion_1_0_threshold_0_7-5f55.png,11653,53883
binary_labels_mask_case_id_TCGA-CC-A1HT_0_4_cell_expansion_3_0_threshold_0_8.png,56472,9064
binary_labels_mask_case_id_TCGA-CC-A1HT_0_4_cell_expansion_3_0_threshold_0_8-c265.png,56472,9064
binary_labels_mask_case_id_TCGA-CC-A1HT_0_4_cell_expansion_5_0_threshold_0_6.png,11666,53870
binary_labels_mask_case_id_TCGA-CC-A1HT_0_4_cell_expansion_5_0_threshold_0_6-a7dd.png,11666,53870
binary_labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_11_0_threshold_0_6.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_11_0_threshold_0_6-e2bd.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A1HT_1_2_cell_expansion_3_0_threshold_0_7.png,31199,34337
binary_labels_mask_case_id_TCGA-CC-A1HT_1_2_cell_expansion_3_0_threshold_0_7-2fff.png,31199,34337
binary_labels_mask_case_id_TCGA-CC-A1HT_1_4_cell_expansion_13_0_threshold_0_5.png,31168,34368
binary_labels_mask_case_id_TCGA-CC-A1HT_1_4_cell_expansion_13_0_threshold_0_5-2071.png,31168,34368
binary_labels_mask_case_id_TCGA-CC-A1HT_2_0_cell_expansion_9_0_threshold_0_8.png,56471,9065
binary_labels_mask_case_id_TCGA-CC-A1HT_2_0_cell_expansion_9_0_threshold_0_8-102b.png,56471,9065
binary_labels_mask_case_id_TCGA-CC-A1HT_2_1_cell_expansion_7_0_threshold_0_8.png,31193,34343
binary_labels_mask_case_id_TCGA-CC-A1HT_2_1_cell_expansion_7_0_threshold_0_8-53db.png,31193,34343
binary_labels_mask_case_id_TCGA-CC-A1HT_3_0_cell_expansion_3_0_threshold_0_5.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A1HT_3_0_cell_expansion_3_0_threshold_0_5-f225.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A1HT_3_1_cell_expansion_7_0_threshold_0_7.png,50044,15492
binary_labels_mask_case_id_TCGA-CC-A1HT_3_1_cell_expansion_7_0_threshold_0_7-0bd6.png,50044,15492
binary_labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_9_0_threshold_0_6.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_9_0_threshold_0_6-247d.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A1HT_4_1_cell_expansion_7_0_threshold_0_6.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A1HT_4_1_cell_expansion_7_0_threshold_0_6-de77.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_15_0_threshold_0_4.png,11654,53882
binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_15_0_threshold_0_4-54ab.png,11654,53882
binary_labels_mask_case_id_TCGA-CC-A1HT_4_3_cell_expansion_15_0_threshold_0_4.png,56477,9059
binary_labels_mask_case_id_TCGA-CC-A1HT_4_3_cell_expansion_15_0_threshold_0_4-129d.png,56477,9059
binary_labels_mask_case_id_TCGA-CC-A1HT_4_4_cell_expansion_9_0_threshold_0_6.png,50037,15499
binary_labels_mask_case_id_TCGA-CC-A1HT_4_4_cell_expansion_9_0_threshold_0_6-0ca4.png,50037,15499
binary_labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_11_0_threshold_0_6.png,50035,15501
binary_labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_11_0_threshold_0_6-0dda.png,50035,15501
binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_1_0_threshold_0_4.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_1_0_threshold_0_4-63fa.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_5_0_threshold_0_7.png,50067,15469
binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_5_0_threshold_0_7-c27a.png,50067,15469
binary_labels_mask_case_id_TCGA-CC-A3MA_0_3_cell_expansion_11_0_threshold_0_5.png,11643,53893
binary_labels_mask_case_id_TCGA-CC-A3MA_0_3_cell_expansion_11_0_threshold_0_5-45e8.png,11643,53893
binary_labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_5_0_threshold_0_7.png,31187,34349
binary_labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_5_0_threshold_0_7-a15a.png,31187,34349
binary_labels_mask_case_id_TCGA-CC-A3MA_1_1_cell_expansion_15_0_threshold_0_7.png,31231,34305
binary_labels_mask_case_id_TCGA-CC-A3MA_1_1_cell_expansion_15_0_threshold_0_7-0cbd.png,31231,34305
binary_labels_mask_case_id_TCGA-CC-A3MA_1_2_cell_expansion_15_0_threshold_0_5.png,11649,53887
binary_labels_mask_case_id_TCGA-CC-A3MA_1_2_cell_expansion_15_0_threshold_0_5-182b.png,11649,53887
binary_labels_mask_case_id_TCGA-CC-A3MA_1_3_cell_expansion_15_0_threshold_0_5.png,56472,9064
binary_labels_mask_case_id_TCGA-CC-A3MA_1_3_cell_expansion_15_0_threshold_0_5-5fe0.png,56472,9064
binary_labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_11_0_threshold_0_4.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_11_0_threshold_0_4-b14d.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_5_0_threshold_0_6.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_5_0_threshold_0_6-94cc.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_3_0_threshold_0_7.png,31194,34342
binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_3_0_threshold_0_7-2488.png,31194,34342
binary_labels_mask_case_id_TCGA-CC-A3MA_2_3_cell_expansion_11_0_threshold_0_8.png,50042,15494
binary_labels_mask_case_id_TCGA-CC-A3MA_2_3_cell_expansion_11_0_threshold_0_8-3534.png,50042,15494
binary_labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_5_0_threshold_0_4.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_5_0_threshold_0_4-3e03.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_5_0_threshold_0_4.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_5_0_threshold_0_4-0805.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_11_0_threshold_0_5.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_11_0_threshold_0_5-51ef.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_1_0_threshold_0_5.png,11671,53865
binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_1_0_threshold_0_5-c639.png,11671,53865
binary_labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_3_0_threshold_0_6.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_3_0_threshold_0_6-2f1f.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_7_0_threshold_0_8.png,31174,34362
binary_labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_7_0_threshold_0_8-c86d.png,31174,34362
binary_labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_13_0_threshold_0_5.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_13_0_threshold_0_5-2c41.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_3_0_threshold_0_6.png,11655,53881
binary_labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_3_0_threshold_0_6-2acc.png,11655,53881
binary_labels_mask_case_id_TCGA-CC-A3MA_4_1_cell_expansion_1_0_threshold_0_8.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_4_1_cell_expansion_1_0_threshold_0_8-e35a.png,56473,9063
binary_labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_9_0_threshold_0_4.png,11653,53883
binary_labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_9_0_threshold_0_4-4b87.png,11653,53883
binary_labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_3_0_threshold_0_8.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_3_0_threshold_0_8-db34.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A8HT_0_1_cell_expansion_9_0_threshold_0_7.png,50042,15494
binary_labels_mask_case_id_TCGA-CC-A8HT_0_1_cell_expansion_9_0_threshold_0_7-cdb1.png,50042,15494
binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_4.png,50042,15494
binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_4-1a8e.png,50042,15494
binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_3_0_threshold_0_7.png,31185,34351
binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_3_0_threshold_0_7-a9d4.png,31185,34351
binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_5_0_threshold_0_8.png,56475,9061
binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_5_0_threshold_0_8-6639.png,56475,9061
binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_7_0_threshold_0_6.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_7_0_threshold_0_6-b5ed.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_9_0_threshold_0_5.png,50040,15496
binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_9_0_threshold_0_5-77e3.png,50040,15496
binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_15_0_threshold_0_7.png,50039,15497
binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_15_0_threshold_0_7-b7da.png,50039,15497
binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_7_0_threshold_0_8.png,56472,9064
binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_7_0_threshold_0_8-5e83.png,56472,9064
binary_labels_mask_case_id_TCGA-CC-A8HT_1_1_cell_expansion_7_0_threshold_0_8.png,50040,15496
binary_labels_mask_case_id_TCGA-CC-A8HT_1_1_cell_expansion_7_0_threshold_0_8-0719.png,50040,15496
binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_3_0_threshold_0_4.png,31141,34395
binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_3_0_threshold_0_4-97c7.png,31141,34395
binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_5_0_threshold_0_6.png,31203,34333
binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_5_0_threshold_0_6-c1eb.png,31203,34333
binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_15_0_threshold_0_8.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_15_0_threshold_0_8-91c2.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A8HT_2_3_cell_expansion_13_0_threshold_0_6.png,31146,34390
binary_labels_mask_case_id_TCGA-CC-A8HT_2_3_cell_expansion_13_0_threshold_0_6-0600.png,31146,34390
binary_labels_mask_case_id_TCGA-CC-A8HT_2_4_cell_expansion_1_0_threshold_0_4.png,11650,53886
binary_labels_mask_case_id_TCGA-CC-A8HT_2_4_cell_expansion_1_0_threshold_0_4-46e4.png,11650,53886
binary_labels_mask_case_id_TCGA-CC-A8HT_3_1_cell_expansion_5_0_threshold_0_6.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A8HT_3_1_cell_expansion_5_0_threshold_0_6-20f8.png,50041,15495
binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_11_0_threshold_0_7.png,31205,34331
binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_11_0_threshold_0_7-c641.png,31205,34331
binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_13_0_threshold_0_4.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_13_0_threshold_0_4-dbec.png,11652,53884
binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_1_0_threshold_0_6.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_1_0_threshold_0_6-9d75.png,56474,9062
binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_15_0_threshold_0_6.png,50040,15496
binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_15_0_threshold_0_6-1291.png,50040,15496
binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_9_0_threshold_0_5.png,50043,15493
binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_9_0_threshold_0_5-daf4.png,50043,15493
binary_labels_mask_case_id_TCGA-DD-AAED_0_0_cell_expansion_11_0_threshold_0_5.png,56475,9061
binary_labels_mask_case_id_TCGA-DD-AAED_0_0_cell_expansion_11_0_threshold_0_5-2b79.png,56475,9061
binary_labels_mask_case_id_TCGA-DD-AAED_0_1_cell_expansion_1_0_threshold_0_6.png,50035,15501
binary_labels_mask_case_id_TCGA-DD-AAED_0_1_cell_expansion_1_0_threshold_0_6-bd8d.png,50035,15501
binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_11_0_threshold_0_7.png,31198,34338
binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_11_0_threshold_0_7-ec2d.png,31198,34338
binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_13_0_threshold_0_4.png,11647,53889
binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_13_0_threshold_0_4-058c.png,11647,53889
binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_9_0_threshold_0_8.png,31199,34337
binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_9_0_threshold_0_8-8e71.png,31199,34337
binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_15_0_threshold_0_8.png,50037,15499
binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_15_0_threshold_0_8-aa6e.png,50037,15499
binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_9_0_threshold_0_4.png,56472,9064
binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_9_0_threshold_0_4-f41f.png,56472,9064
binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_13_0_threshold_0_6.png,31215,34321
binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_13_0_threshold_0_6-0427.png,31215,34321
binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_3_0_threshold_0_7.png,31210,34326
binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_3_0_threshold_0_7-e472.png,31210,34326
binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_5_0_threshold_0_5.png,31203,34333
binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_5_0_threshold_0_5-048b.png,31203,34333
binary_labels_mask_case_id_TCGA-DD-AAED_1_1_cell_expansion_7_0_threshold_0_5.png,50033,15503
binary_labels_mask_case_id_TCGA-DD-AAED_1_1_cell_expansion_7_0_threshold_0_5-2fb4.png,50033,15503
binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_1_0_threshold_0_6.png,11660,53876
binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_1_0_threshold_0_6-5d84.png,11660,53876
binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_9_0_threshold_0_6.png,31199,34337
binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_9_0_threshold_0_6-4799.png,31199,34337
binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_15_0_threshold_0_7.png,31189,34347
binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_15_0_threshold_0_7-a715.png,31189,34347
binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_7_0_threshold_0_5.png,56471,9065
binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_7_0_threshold_0_5-b8ce.png,56471,9065
binary_labels_mask_case_id_TCGA-DD-AAED_3_4_cell_expansion_13_0_threshold_0_5.png,56474,9062
binary_labels_mask_case_id_TCGA-DD-AAED_3_4_cell_expansion_13_0_threshold_0_5-a436.png,56474,9062
binary_labels_mask_case_id_TCGA-DD-AAED_3_4_cell_expansion_3_0_threshold_0_7.png,56471,9065
binary_labels_mask_case_id_TCGA-DD-AAED_3_4_cell_expansion_3_0_threshold_0_7-0545.png,56471,9065
binary_labels_mask_case_id_TCGA-DD-AAED_3_4_cell_expansion_5_0_threshold_0_6.png,56477,9059
binary_labels_mask_case_id_TCGA-DD-AAED_3_4_cell_expansion_5_0_threshold_0_6-4068.png,56477,9059
binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_13_0_threshold_0_7.png,11683,53853
binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_13_0_threshold_0_7-1e17.png,11683,53853
binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_7_0_threshold_0_6.png,11652,53884
